topic,script,source_path,description,run_command,has_docstring
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/bulk_domainwall_overlap.py,bulk_domainwall_overlap.py,"Item 93/143 residual — the explicit zero-mode -> D_ov reduction (DRIFT K4 bulk-TCH/HDR addendum, 2026-06-01). EXPLORATORY. Honest, self-asserting computation (numpy only).",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/bulk_domainwall_overlap.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/check_gauge_dressing.py,check_gauge_dressing.py,"CHECK of the user's gauge-dressed X-stabilizer claim: D = sum_a O_a (x) |a><vac|,  O_0 = bare CSS X-stabilizer, {O_a} = its closure under the encoded gauge actions; claim: bare X fails gauge commutation, dressed D commutes exactly.",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/check_gauge_dressing.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_2d_mirror_fock_plaquette_lanczos.py,css_2d_mirror_fock_plaquette_lanczos.py,2D plaquette of charged mirror-Fock/SMG cells with Z3 open links and Lanczos.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_2d_mirror_fock_plaquette_lanczos.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_2d_strip_chargeblock_krylov_audit.py,css_2d_strip_chargeblock_krylov_audit.py,Charge-block/Krylov audit for the two-plaquette mirror-Fock/SMG strip.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_2d_strip_chargeblock_krylov_audit.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_2d_strip_cutoff_scaling.py,css_2d_strip_cutoff_scaling.py,2D strip cutoff scaling after the hopping-truncation audit.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_2d_strip_cutoff_scaling.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_2d_strip_cutoff_tscan.py,css_2d_strip_cutoff_tscan.py,Larger-cutoff 2D-strip mirror-SMG gap + t-response scan.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_2d_strip_cutoff_tscan.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_2d_strip_hpc_lanczos.py,css_2d_strip_hpc_lanczos.py,HPC runner for the two-plaquette charge-block mirror-Fock/SMG strip.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_2d_strip_hpc_lanczos.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_2d_strip_mirror_fock_lanczos.py,css_2d_strip_mirror_fock_lanczos.py,Two-plaquette 2D strip of charged mirror-Fock/SMG cells with Z3 open links.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_2d_strip_mirror_fock_lanczos.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_center_gauss_orbits.py,css_center_gauss_orbits.py,Open-link center Gauss orbits for the matter-coupled CSS/TCH operator.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_center_gauss_orbits.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_gauge_compatibility.py,css_gauge_compatibility.py,Gauge-compatibility audit for the cell-level CSS SMG construction.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_gauge_compatibility.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_in_openlink_matter_gap.py,css_in_openlink_matter_gap.py,(a) Graft CSS matter onto the open-link Z3 Gauss model and try to compute the MATTER-sector gap separated from the gauge-Higgs gap -- the like-for-like replica of the Pauli 0.52. Let the construction reveal whether that separation exists.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_in_openlink_matter_gap.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_ks_wilson_proxy_gap.py,css_ks_wilson_proxy_gap.py,Kogut-Susskind/Wilson proxy gap scan for the CSS SMG interaction.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_ks_wilson_proxy_gap.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_matter_coupled_gauss_proxy.py,css_matter_coupled_gauss_proxy.py,Matter-coupled Gauss-projected plaquette proxies for the CSS SMG gap.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_matter_coupled_gauss_proxy.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_mirror_fock_smg_gap.py,css_mirror_fock_smg_gap.py,Matter-axis mirror Fock SMG gap with coarse colour Gauss projection.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_mirror_fock_smg_gap.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_nonabelian_gauss_proxy.py,css_nonabelian_gauss_proxy.py,"Gauss-projected U(1), SU(2), and SU(3) one-plaquette proxy tests.",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_nonabelian_gauss_proxy.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_openlink_qutrit_su3_tch.py,css_openlink_qutrit_su3_tch.py,Open-link qutrit-colour Wilson/TCH Hamiltonian with vertex Gauss projection.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_openlink_qutrit_su3_tch.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_openlink_s3_color_proxy.py,css_openlink_s3_color_proxy.py,Beyond-centre open-link colour proxy with vertex Gauss projection.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_openlink_s3_color_proxy.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_peter_weyl_su3_truncation.py,css_peter_weyl_su3_truncation.py,First Peter-Weyl SU(3) plaquette truncation with explicit Gauss intertwiners.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_peter_weyl_su3_truncation.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_qutrit_color_build.py,css_qutrit_color_build.py,Qutrit-colour progression of the CSS/SU(3) compensator.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_qutrit_color_build.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_spatial_mirror_fock_gauge_gap.py,css_spatial_mirror_fock_gauge_gap.py,Spatial charged mirror-Fock/SMG chain with open-link Z3 gauge fields.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_spatial_mirror_fock_gauge_gap.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_su3_z3_compensator.py,css_su3_z3_compensator.py,Concrete Z3 center compensator for the CSS X-stabilizer / SU(3) mismatch.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_su3_z3_compensator.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_tch_operator_candidates.py,css_tch_operator_candidates.py,Candidate TCH gauge-cell operators for rescuing the CSS SMG gap.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_tch_operator_candidates.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_two_site_hopping_truncation_audit.py,css_two_site_hopping_truncation_audit.py,Audit whether the spatial hopping survives the local SMG truncation.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_two_site_hopping_truncation_audit.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/css_wilson_twist_gap.py,css_wilson_twist_gap.py,Background-twist gap diagnostic for the cell-level CSS SMG Hamiltonian.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/css_wilson_twist_gap.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/dressed_alpha_bridge_latch_audit.py,dressed_alpha_bridge_latch_audit.py,Bridge-local latch audit for the dressed-alpha traffic-clock route.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/dressed_alpha_bridge_latch_audit.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/dressed_alpha_thomson_lsz_endpoint_matching_gate.py,dressed_alpha_thomson_lsz_endpoint_matching_gate.py,Dressed alpha: Thomson/LSZ matching to Wilson-endpoint contact.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/dressed_alpha_thomson_lsz_endpoint_matching_gate.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/foundations_ltch_cell_and_phasing_family.py,foundations_ltch_cell_and_phasing_family.py,foundations_ltch_cell_and_phasing_family.py,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/foundations_ltch_cell_and_phasing_family.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/foundations_ltch_edge_velocity_probe.py,foundations_ltch_edge_velocity_probe.py,foundations_ltch_edge_velocity_probe.py,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/foundations_ltch_edge_velocity_probe.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/foundations_ltch_phasing_reconstruction.py,foundations_ltch_phasing_reconstruction.py,foundations_ltch_phasing_reconstruction.py,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/foundations_ltch_phasing_reconstruction.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/foundations_tch_linegraph_literal.py,foundations_tch_linegraph_literal.py,foundations_tch_linegraph_literal.py,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/foundations_tch_linegraph_literal.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/foundations_tch_literal_edge_dispersion.py,foundations_tch_literal_edge_dispersion.py,foundations_tch_literal_edge_dispersion.py,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/foundations_tch_literal_edge_dispersion.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/gap_under_twist.py,gap_under_twist.py,"Gap-robustness of the CSS [[8,4,4]] gap under a BACKGROUND gauge twist.",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/gap_under_twist.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/gauge_dressing_audit.py,gauge_dressing_audit.py,Gauge-compatibility audit for the cell-level CSS SMG construction. (user-provided),PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/gauge_dressing_audit.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/gw_dispersion_and_ringdown.py,gw_dispersion_and_ringdown.py,"GW DISPERSION + DISCRETE-AREA RINGDOWN — the two sibling GW predictions (item 152 covered only the stochastic background). Honest question: are they observable, or null?",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/gw_dispersion_and_ringdown.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/gw_dtch_construction.py,gw_dtch_construction.py,"Item 93 keystone: is there an EXPLICIT Ginsparg-Wilson Dirac operator D_TCH in the framework's own algebra, or is ""satisfies GW by direct construction"" an assertion? EXPLORATORY (uncommitted). Honest adversarial computation.",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/gw_dtch_construction.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/gw_euclidean_bridge.py,gw_euclidean_bridge.py,"Item 93, the ACTUAL open piece: the Euclidean W -> D_ov bridge (Wick-rotating the QCA transfer matrix to a Ginsparg-Wilson Dirac operator). EXPLORATORY (uncommitted).",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/gw_euclidean_bridge.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/gw_nogo_bodydiagonal.py,gw_nogo_bodydiagonal.py,"Item 93, the 3+1D residual: does the framework's 8-BODY-DIAGONAL shift admit a LOCAL (finite-range) gamma5-real Dirac operator (a staggered/minimally-doubled escape), or does it provably hit Nielsen-Ninomiya and REQUIRE the non-local (expon",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/gw_nogo_bodydiagonal.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/gw_stochastic_background_nanograv.py,gw_stochastic_background_nanograv.py,"GRAVITATIONAL-WAVE STOCHASTIC BACKGROUND from the substrate crystallisation, vs NANOGrav. (First GW prediction of the framework -- a new, falsifiable observable channel.)",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/gw_stochastic_background_nanograv.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/gw_walk_doubling.py,gw_walk_doubling.py,"Item 93 dig #2: does the framework's DISCRETE-TIME walk W = S.C supply the doubler-lifting itself, so the overlap's Wilson mass M0 is NOT a free input? EXPLORATORY (uncommitted). Follows gw_dtch_construction.py.",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/gw_walk_doubling.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/hgp_gauss_structure.py,hgp_gauss_structure.py,"hgp_gauss_structure.py ====================== Verifies the *correct* structural part of the HGP-coarse-graining proposal (DRIFT TQO Target-3 step 4): the HGP([8,4,4]) checks ARE discrete lattice-gauge operators -- X-checks = Gauss's-law (co",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/hgp_gauss_structure.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/item113_aV_tch_coordination.py,item113_aV_tch_coordination.py,item113_aV_tch_coordination.py,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/item113_aV_tch_coordination.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/item123_acoustic_prelatch_operator_audit.py,item123_acoustic_prelatch_operator_audit.py,Item 123 / M15: acoustic pre-latch operator audit.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/item123_acoustic_prelatch_operator_audit.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/item123_zero_mode_shell_capture_latch_theorem.py,item123_zero_mode_shell_capture_latch_theorem.py,ITEM 123 / 132: P1 derives the zero-mode shell-capture latch.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/item123_zero_mode_shell_capture_latch_theorem.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/item132_a0_phase_latch_minimality.py,item132_a0_phase_latch_minimality.py,ITEM 132: one-a0 central-cell service quantum and the phase-latch gap.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/item132_a0_phase_latch_minimality.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/item132_primitive_kms_phase_return_latch.py,item132_primitive_kms_phase_return_latch.py,ITEM 132: construct the primitive KMS phase-return latch.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/item132_primitive_kms_phase_return_latch.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/item132_r4_kms_latch_lemma_audit.py,item132_r4_kms_latch_lemma_audit.py,ITEM 132: R4 one-winding KMS latch lemma audit.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/item132_r4_kms_latch_lemma_audit.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/item87_directed_latch_phase_orientation_closure_audit.py,item87_directed_latch_phase_orientation_closure_audit.py,"ITEM 87/R15: can the CP portal latch, phase, and orientation be closed?",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/item87_directed_latch_phase_orientation_closure_audit.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/item87_theta23_latch_structural_audit.py,item87_theta23_latch_structural_audit.py,item87_theta23_latch_structural_audit.py,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/item87_theta23_latch_structural_audit.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/latch_theorem_attempt.py,latch_theorem_attempt.py,THE LATCH THEOREM — two-route attempt.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/latch_theorem_attempt.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/luscher_abelian/s1_overlap_gw.py,luscher_abelian/s1_overlap_gw.py,"S1 — 4D overlap (Neuberger) operator + Ginsparg-Wilson check, free and in a U(1) background. Foundation for the Luscher abelian chiral-measure build (scope.md). Self-asserting. D = I + G5 sign(H_W),  H_W = G5 D_W (hermitian),  D_W = (4-M)I ",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/luscher_abelian/s1_overlap_gw.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/luscher_abelian/s2_chiral_index.py,luscher_abelian/s2_chiral_index.py,S2 — chiral measure structure + overlap index theorem (builds on S1's overlap). ghat5 = g5(1-D) = -sign(H_W) (modified chirality); P_hat_pm = (1 +- ghat5)/2 chiral projectors; overlap index = -1/2 Tr sign(H_W)  (GW index theorem). 4D index ,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/luscher_abelian/s2_chiral_index.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/luscher_abelian/s3_anomaly_berry.py,luscher_abelian/s3_anomaly_berry.py,"S3 — dynamical abelian anomaly cancellation via the determinant-line-bundle Berry phase. The measure obstruction is the CONSISTENT cubic anomaly ~Y^3 (the chiral-determinant phase), not the index (~Y^2). Basis-independent handle: Berry phas",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/luscher_abelian/s3_anomaly_berry.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/luscher_abelian/s4_continuum_scan.py,luscher_abelian/s4_continuum_scan.py,"S4 — continuum-limit (a->0) scan of the abelian anomaly-cancellation residual. Berry-phase machinery of S3 with a BAND-LIMITED NON-SEPARABLE smooth U(1) background (fixed low wavevectors, L-independent coeffs => same physical field sampled ",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/luscher_abelian/s4_continuum_scan.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/luscher_abelian_precondition.py,luscher_abelian_precondition.py,Luscher abelian-sector SOLVABILITY PRECONDITION for the framework's 16-fermion content.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/luscher_abelian_precondition.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/luscher_synth_check.py,luscher_synth_check.py,"Chiral-lattice-gauge frontier: checks for the Lüscher-overlap / Pati-Salam synthesis (DRIFT K4 consolidation). Two operator-exact results, asserted:",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/luscher_synth_check.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/matter_coupled_proxy.py,matter_coupled_proxy.py,Matter coupled proxy. Purpose inferred from filename; needs a fuller script docstring.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/matter_coupled_proxy.py,no
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/mirror_fock_smg.py,mirror_fock_smg.py,Mirror fock smg. Purpose inferred from filename; needs a fuller script docstring.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/mirror_fock_smg.py,no
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/mirror_invalid_subspace.py,mirror_invalid_subspace.py,"The item-98(-adjacent) test: do the lattice MIRROR doublers map into the 208-dim INVALID subspace that the code projection P annihilates?  If yes (and if P acts as a symmetric interaction, not a hard projection), the code gaps the mirrors -",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/mirror_invalid_subspace.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/openlink_qutrit_su3.py,openlink_qutrit_su3.py,Openlink qutrit su3. Purpose inferred from filename; needs a fuller script docstring.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/openlink_qutrit_su3.py,no
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/ps_su4_fock_smg.py,ps_su4_fock_smg.py,"Approach B gold-standard test: genuine multi-cell fermion-Fock ED of the SU(4) Pati-Salam SMG mirror gap vs spatial hopping. NO hardcoding -- real creation/annihilation operators, CSS X/Z stabilisers, sparse eigsh.",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/ps_su4_fock_smg.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/qutrit_color_progression.py,qutrit_color_progression.py,Qutrit color progression. Purpose inferred from filename; needs a fuller script docstring.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/qutrit_color_progression.py,no
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/r2_smg_operator.py,r2_smg_operator.py,"The crux (c): does the framework's §5 mass mechanism supply R2 as a SYMMETRIC INTERACTION that gaps the W!=chi mirror sector (SMG, branch a) -- or only a symmetry-breaking seesaw (branch b, not SMG)?  Build the actual operators from canon a",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/r2_smg_operator.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_cubic_su3_scale_setting_validator.py,record_grammar_cubic_su3_scale_setting_validator.py,Hypercubic Wilson-SU(3) scale-setting validator.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_cubic_su3_scale_setting_validator.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_cubic_su3_static_potential_pipeline.py,record_grammar_cubic_su3_static_potential_pipeline.py,Zero-temperature SU(3) static-potential scale-setting pipeline.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_cubic_su3_static_potential_pipeline.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_dual_cubic_su3_static_potential.py,record_grammar_dual_cubic_su3_static_potential.py,Simple-cubic SU(3) static-potential baseline.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_dual_cubic_su3_static_potential.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_su3_wilson_cluster.py,record_grammar_su3_wilson_cluster.py,SU(3) Wilson-loop cluster: the strong-sector version of the record-action rung.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_su3_wilson_cluster.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_baryon_offaxis_delta_audit.py,record_grammar_tch_bond_bipyramid_baryon_offaxis_delta_audit.py,Off-axis baryon Y-vs-Delta audit on the bond-bipyramid bulk graph.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_baryon_offaxis_delta_audit.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_baryon_y_string.py,record_grammar_tch_bond_bipyramid_baryon_y_string.py,Bulk baryon Y-string versus meson string on the bond-bipyramid graph.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_baryon_y_string.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_bulk.py,record_grammar_tch_bond_bipyramid_bulk.py,"Bond-centred bipyramid TCH fattening: sheets, slabs, and Wilson surfaces.",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_bulk.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_edge_loop_creutz.py,record_grammar_tch_bond_bipyramid_edge_loop_creutz.py,Edge-loop Creutz gate on the licensed bond-bipyramid flat sheet.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_edge_loop_creutz.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_isoperimetry.py,record_grammar_tch_bond_bipyramid_isoperimetry.py,Bond-bipyramid TCH isoperimetry gate for honest Wilson loops.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_isoperimetry.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_isotropy.py,record_grammar_tch_bond_bipyramid_isotropy.py,Finite isotropy gate for bond-bipyramid edge-loop Wilson records.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_isotropy.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_nonprimitive_isotropy.py,record_grammar_tch_bond_bipyramid_nonprimitive_isotropy.py,Non-primitive / tilted Wilson-loop isotropy and roughening entropy.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_nonprimitive_isotropy.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_offaxis_isotropy.py,record_grammar_tch_bond_bipyramid_offaxis_isotropy.py,Primitive off-axis Wilson-loop isotropy gate on the bond-bipyramid sheet.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_offaxis_isotropy.py,yes
